-4.163201000e+05   4.357011495e+03   2.020243528e+02   7.026069847e-06   1.085728365e-03   2.579730717e+03   1.989000095e+30   6.885168625e+03   1.648685813e+00   0.000000000e+00   1.050589088e+05   3.926075101e-01   1.003916979e+00
-4.104602000e+05   4.358261488e+03   2.136238297e+02   7.427640202e-06   1.136537115e-03   2.576623486e+03   1.989000095e+30   6.886987528e+03   1.649148464e+00   0.000000000e+00   1.050858205e+05   3.928142488e-01   1.003732443e+00
-4.045848000e+05   4.359645545e+03   2.259191278e+02   7.852945921e-06   1.189820393e-03   2.573078331e+03   1.989000095e+30   6.888913291e+03   1.649609089e+00   0.000000000e+00   1.051160836e+05   3.930175900e-01   1.003554702e+00
-3.986950000e+05   4.361177688e+03   2.389510145e+02   8.303304269e-06   1.245698296e-03   2.569000823e+03   1.989000095e+30   6.890922478e+03   1.650048852e+00   0.000000000e+00   1.051497544e+05   3.932121098e-01   1.003378749e+00
-3.927915000e+05   4.362873325e+03   2.527626553e+02   8.780121634e-06   1.304262701e-03   2.564335657e+03   1.989000095e+30   6.893005049e+03   1.650459290e+00   0.000000000e+00   1.051878911e+05   3.933932781e-01   1.003210664e+00
-3.868749000e+05   4.364749365e+03   2.674003907e+02   9.284891096e-06   1.365599608e-03   2.559022449e+03   1.989000095e+30   6.895152162e+03   1.650830507e+00   0.000000000e+00   1.052293744e+05   3.935559094e-01   1.003058314e+00
-3.809456000e+05   4.366824346e+03   2.829134038e+02   9.819198069e-06   1.429859782e-03   2.552995672e+03   1.989000095e+30   6.897346530e+03   1.651150227e+00   0.000000000e+00   1.052758295e+05   3.936929703e-01   1.002933264e+00
-3.750041000e+05   4.369118563e+03   2.993532533e+02   1.038467404e-05   1.497191666e-03   2.546157859e+03   1.989000095e+30   6.899557746e+03   1.651396632e+00   0.000000000e+00   1.053283400e+05   3.937929571e-01   1.002849340e+00
-3.690507000e+05   4.371654200e+03   3.167747620e+02   1.098304916e-05   1.567761143e-03   2.538365976e+03   1.989000095e+30   6.901726073e+03   1.651535034e+00   0.000000000e+00   1.053869056e+05   3.938412964e-01   1.002811074e+00
-3.630858000e+05   4.374455467e+03   3.352357725e+02   1.161610131e-05   1.641742926e-03   2.529571814e+03   1.989000095e+30   6.903896956e+03   1.651576281e+00   0.000000000e+00   1.054505244e+05   3.938432038e-01   1.002812743e+00
-3.571099000e+05   4.377548732e+03   3.547971472e+02   1.228568376e-05   1.719324921e-03   2.519749416e+03   1.989000095e+30   6.906133647e+03   1.651540279e+00   0.000000000e+00   1.055204756e+05   3.938089311e-01   1.002845049e+00
-3.511233000e+05   4.380962657e+03   3.755231237e+02   1.299372782e-05   1.800710088e-03   2.508895320e+03   1.989000095e+30   6.908527336e+03   1.651459932e+00   0.000000000e+00   1.055987771e+05   3.937540948e-01   1.002894640e+00
-3.451264000e+05   4.384728321e+03   3.974809815e+02   1.374220097e-05   1.886114009e-03   2.496975299e+03   1.989000095e+30   6.911153730e+03   1.651357293e+00   0.000000000e+00   1.056859483e+05   3.936903477e-01   1.002949238e+00
-3.391195000e+05   4.388879335e+03   4.207418414e+02   1.453319980e-05   1.975778264e-03   2.483733345e+03   1.989000095e+30   6.913859586e+03   1.651150465e+00   0.000000000e+00   1.057823433e+05   3.935806453e-01   1.003034234e+00
-3.331030000e+05   4.393451945e+03   4.453801772e+02   1.536885571e-05   2.069965347e-03   2.469112110e+03   1.989000095e+30   6.916696088e+03   1.650851607e+00   0.000000000e+00   1.058890036e+05   3.934299052e-01   1.003146291e+00
-3.270773000e+05   4.398485103e+03   4.714737933e+02   1.625130121e-05   2.168964914e-03   2.453121612e+03   1.989000095e+30   6.919793083e+03   1.650504827e+00   0.000000000e+00   1.060062106e+05   3.932577968e-01   1.003273606e+00
-3.210429000e+05   4.404020517e+03   4.991044023e+02   1.718274391e-05   2.273121037e-03   2.435807772e+03   1.989000095e+30   6.923312798e+03   1.650171280e+00   0.000000000e+00   1.061346440e+05   3.930911422e-01   1.003399014e+00
-3.150005000e+05   4.410102655e+03   5.283558036e+02   1.816533790e-05   2.382861963e-03   2.417244933e+03   1.989000095e+30   6.927457719e+03   1.649927139e+00   0.000000000e+00   1.062773528e+05   3.929636776e-01   1.003501415e+00
-3.089510000e+05   4.416778702e+03   5.593137065e+02   1.920124299e-05   2.498816785e-03   2.397298739e+03   1.989000095e+30   6.932236436e+03   1.649759412e+00   0.000000000e+00   1.064350761e+05   3.928703368e-01   1.003580570e+00
-3.028962000e+05   4.424098452e+03   5.920626656e+02   2.029247220e-05   2.621878486e-03   2.375800532e+03   1.989000095e+30   6.937636219e+03   1.649644375e+00   0.000000000e+00   1.066087051e+05   3.928008080e-01   1.003642082e+00
-2.968368000e+05   4.432114130e+03   6.266949626e+02   2.144120492e-05   2.751245397e-03   2.352738956e+03   1.989000095e+30   6.943654398e+03   1.649564028e+00   0.000000000e+00   1.067983415e+05   3.927473128e-01   1.003692269e+00
-2.907723000e+05   4.440880116e+03   6.633151362e+02   2.264987929e-05   2.887346826e-03   2.328010301e+03   1.989000095e+30   6.950283098e+03   1.649494886e+00   0.000000000e+00   1.070061656e+05   3.926992118e-01   1.003740072e+00
-2.847022000e+05   4.450452572e+03   7.020299897e+02   2.392090754e-05   3.030933191e-03   2.301483632e+03   1.989000095e+30   6.957488091e+03   1.649403572e+00   0.000000000e+00   1.072339147e+05   3.926415145e-01   1.003797531e+00
-2.786268000e+05   4.460888934e+03   7.429481919e+02   2.525655534e-05   3.182641809e-03   2.273176514e+03   1.989000095e+30   6.965365843e+03   1.649314404e+00   0.000000000e+00   1.074820753e+05   3.925865889e-01   1.003853559e+00
-2.725462000e+05   4.472247285e+03   7.861811646e+02   2.665900919e-05   3.343060477e-03   2.243117191e+03   1.989000095e+30   6.973998906e+03   1.649244785e+00   0.000000000e+00   1.077527352e+05   3.925428391e-01   1.003900170e+00
-2.664608000e+05   4.484585554e+03   8.318441047e+02   2.813042290e-05   3.512747899e-03   2.211296186e+03   1.989000095e+30   6.983399346e+03   1.649180055e+00   0.000000000e+00   1.080463709e+05   3.925024271e-01   1.003944397e+00
-2.603704000e+05   4.497960568e+03   8.800586038e+02   2.967303682e-05   3.692242302e-03   2.177731250e+03   1.989000095e+30   6.993556429e+03   1.649098396e+00   0.000000000e+00   1.083657186e+05   3.924545646e-01   1.003994823e+00
-2.542749000e+05   4.512426912e+03   9.309504279e+02   3.128902700e-05   3.882087686e-03   2.142468350e+03   1.989000095e+30   7.004448162e+03   1.648972273e+00   0.000000000e+00   1.087117546e+05   3.923858106e-01   1.004063964e+00
-2.481738000e+05   4.528035624e+03   9.846521820e+02   3.298061719e-05   4.082854558e-03   2.105598949e+03   1.989000095e+30   7.016059489e+03   1.648779035e+00   0.000000000e+00   1.090836570e+05   3.922848105e-01   1.004159808e+00
-2.420665000e+05   4.544832706e+03   1.041305264e+03   3.475011407e-05   4.295137423e-03   2.067340754e+03   1.989000095e+30   7.028440139e+03   1.648527026e+00   0.000000000e+00   1.094844363e+05   3.921572268e-01   1.004275918e+00
-2.359517000e+05   4.562857474e+03   1.101057556e+03   3.659987262e-05   4.519098742e-03   2.028000983e+03   1.989000095e+30   7.041633776e+03   1.648224711e+00   0.000000000e+00   1.099153458e+05   3.920066655e-01   1.004410148e+00
-2.298277000e+05   4.582140775e+03   1.164073815e+03   3.853267458e-05   4.754970203e-03   1.987937805e+03   1.989000095e+30   7.055677470e+03   1.647881866e+00   0.000000000e+00   1.103750725e+05   3.918374181e-01   1.004559278e+00
-2.236916000e+05   4.602703096e+03   1.230535496e+03   4.055167580e-05   5.002436394e-03   1.947624666e+03   1.989000095e+30   7.070612238e+03   1.647512436e+00   0.000000000e+00   1.108682339e+05   3.916556537e-01   1.004719377e+00
-2.175402000e+05   4.624552642e+03   1.300638797e+03   4.266041767e-05   5.262169737e-03   1.907485140e+03   1.989000095e+30   7.086474492e+03   1.647133708e+00   0.000000000e+00   1.113907757e+05   3.914690614e-01   1.004886150e+00
-2.113708000e+05   4.647683444e+03   1.374591996e+03   4.486275181e-05   5.534937053e-03   1.867904185e+03   1.989000095e+30   7.103221583e+03   1.646731615e+00   0.000000000e+00   1.119435654e+05   3.912716806e-01   1.005063295e+00
-2.051808000e+05   4.672073596e+03   1.452607457e+03   4.716259447e-05   5.821989154e-03   1.829255290e+03   1.989000095e+30   7.120808435e+03   1.646296382e+00   0.000000000e+00   1.125285760e+05   3.910589516e-01   1.005253673e+00
-1.989694000e+05   4.697683740e+03   1.534891503e+03   4.956366301e-05   6.126379019e-03   1.791779681e+03   1.989000095e+30   7.139198058e+03   1.645828485e+00   0.000000000e+00   1.131395987e+05   3.908312321e-01   1.005456805e+00
-1.927374000e+05   4.724455942e+03   1.621639889e+03   5.206943191e-05   6.450091862e-03   1.755863053e+03   1.989000095e+30   7.158339234e+03   1.645329833e+00   0.000000000e+00   1.137785548e+05   3.905888498e-01   1.005670905e+00
-1.864805000e+05   4.752313101e+03   1.713123332e+03   5.468584948e-05   6.782681270e-03   1.723085836e+03   1.989000095e+30   7.178168144e+03   1.644801855e+00   0.000000000e+00   1.144450572e+05   3.903323114e-01   1.005894542e+00
-1.801923000e+05   4.781159086e+03   1.809674721e+03   5.742092476e-05   7.130318190e-03   1.693280005e+03   1.989000095e+30   7.198610468e+03   1.644246817e+00   0.000000000e+00   1.151360817e+05   3.900618851e-01   1.006125569e+00
-1.738677000e+05   4.810879759e+03   1.911630498e+03   6.028294145e-05   7.488932542e-03   1.667186313e+03   1.989000095e+30   7.219545050e+03   1.643653035e+00   0.000000000e+00   1.158480504e+05   3.897730708e-01   1.006365061e+00
-1.674970000e+05   4.841345073e+03   2.019447010e+03   6.328401910e-05   7.851739399e-03   1.645636487e+03   1.989000095e+30   7.240863592e+03   1.643018007e+00   0.000000000e+00   1.165753753e+05   3.894646764e-01   1.006614923e+00
-1.610766000e+05   4.872412405e+03   2.133515586e+03   6.643431896e-05   8.237886042e-03   1.627054571e+03   1.989000095e+30   7.262456712e+03   1.642342687e+00   0.000000000e+00   1.173189081e+05   3.891363442e-01   1.006877184e+00
-1.546199000e+05   4.903931247e+03   2.253932685e+03   6.973503609e-05   8.675412519e-03   1.609416023e+03   1.989000095e+30   7.284211639e+03   1.641629696e+00   0.000000000e+00   1.180729361e+05   3.887895942e-01   1.007153749e+00
-1.481328000e+05   4.935749313e+03   2.380922126e+03   7.319150871e-05   9.120507558e-03   1.596455588e+03   1.989000095e+30   7.306025366e+03   1.640883923e+00   0.000000000e+00   1.188338802e+05   3.884258270e-01   1.007446766e+00
-1.416054000e+05   4.967720036e+03   2.515031561e+03   7.681921411e-05   9.577897098e-03   1.587382762e+03   1.989000095e+30   7.327787020e+03   1.640106678e+00   0.000000000e+00   1.195990858e+05   3.880454302e-01   1.007760644e+00
-1.350349000e+05   4.999711300e+03   2.656722664e+03   8.063068170e-05   1.006042340e-02   1.580737039e+03   1.989000095e+30   7.349383051e+03   1.639290333e+00   0.000000000e+00   1.203638180e+05   3.876445889e-01   1.008095264e+00
-1.284241000e+05   5.031615070e+03   2.806359589e+03   8.463311578e-05   1.057423548e-02   1.577541901e+03   1.989000095e+30   7.372943081e+03   1.639376760e+00   0.000000000e+00   1.211372688e+05   3.876621425e-01   1.008116961e+00
-1.217700000e+05   5.063357412e+03   2.964435097e+03   8.881676227e-05   1.110007383e-02   1.576400510e+03   1.989000095e+30   7.397896783e+03   1.639719367e+00   0.000000000e+00   1.219304072e+05   3.877873719e-01   1.008087993e+00
-1.150718000e+05   5.094908157e+03   3.131416548e+03   9.319988395e-05   1.166829163e-02   1.574408078e+03   1.989000095e+30   7.423471645e+03   1.640169144e+00   0.000000000e+00   1.227315836e+05   3.879668117e-01   1.008020163e+00
-1.083493000e+05   5.126289284e+03   3.307283691e+03   9.780405758e-05   1.232143127e-02   1.568526057e+03   1.989000095e+30   7.448036586e+03   1.640472770e+00   0.000000000e+00   1.235139383e+05   3.881028593e-01   1.007945776e+00
-1.016118000e+05   5.157580929e+03   3.492269940e+03   1.026614837e-04   1.298549770e-02   1.561894969e+03   1.989000095e+30   7.470196268e+03   1.640452862e+00   0.000000000e+00   1.242586548e+05   3.881288171e-01   1.007883906e+00
-9.485010000e+04   5.188923918e+03   3.687156891e+03   1.077761010e-04   1.366899469e-02   1.552728445e+03   1.989000095e+30   7.490985058e+03   1.640244961e+00   0.000000000e+00   1.249777164e+05   3.880904019e-01   1.007822037e+00
-8.805960000e+04   5.220517884e+03   3.892606060e+03   1.131279849e-04   1.438720306e-02   1.539154069e+03   1.989000095e+30   7.512191888e+03   1.640072107e+00   0.000000000e+00   1.257066315e+05   3.880612850e-01   1.007734060e+00
-8.123950000e+04   5.252614376e+03   4.109155327e+03   1.187009603e-04   1.514919552e-02   1.520000298e+03   1.989000095e+30   7.534906851e+03   1.640051365e+00   0.000000000e+00   1.264661797e+05   3.880808055e-01   1.007612348e+00
-7.439160000e+04   5.285505053e+03   4.337261927e+03   1.245036516e-04   1.596568877e-02   1.494462456e+03   1.989000095e+30   7.558782250e+03   1.640099168e+00   0.000000000e+00   1.272566394e+05   3.881205916e-01   1.007459164e+00
-6.752140000e+04   5.319505816e+03   4.577272961e+03   1.305548459e-04   1.684987849e-02   1.462133343e+03   1.989000095e+30   7.582974756e+03   1.640081406e+00   0.000000000e+00   1.280767093e+05   3.881349564e-01   1.007289171e+00
-6.063730000e+04   5.354938574e+03   4.829391287e+03   1.368363632e-04   1.781473853e-02   1.423028529e+03   1.989000095e+30   7.608049679e+03   1.640045166e+00   0.000000000e+00   1.289332931e+05   3.881485164e-01   1.007130146e+00
-5.375030000e+04   5.392112979e+03   5.093656341e+03   1.433168163e-04   1.888385527e-02   1.377078473e+03   1.989000095e+30   7.634740959e+03   1.640046358e+00   0.000000000e+00   1.298347518e+05   3.881847262e-01   1.007007480e+00
-4.687080000e+04   5.431310648e+03   5.370031886e+03   1.499908033e-04   2.005505332e-02   1.325360466e+03   1.989000095e+30   7.662563052e+03   1.639969945e+00   0.000000000e+00   1.307823967e+05   3.881933391e-01   1.006929636e+00
-4.000900000e+04   5.472774003e+03   5.658427682e+03   1.568576569e-04   2.135407605e-02   1.268059166e+03   1.989000095e+30   7.690955097e+03   1.639723063e+00   0.000000000e+00   1.317781597e+05   3.881317973e-01   1.006853461e+00
-3.317730000e+04   5.516700969e+03   5.958534999e+03   1.638598324e-04   2.280425133e-02   1.205671297e+03   1.989000095e+30   7.721154532e+03   1.639447451e+00   0.000000000e+00   1.328448986e+05   3.880553246e-01   1.006732583e+00
-2.638740000e+04   5.563245526e+03   6.269883812e+03   1.709071629e-04   2.442913484e-02   1.138770966e+03   1.989000095e+30   7.754988977e+03   1.639317751e+00   0.000000000e+00   1.340049820e+05   3.880341053e-01   1.006586432e+00
-1.965260000e+04   5.612523016e+03   6.591771040e+03   1.780187763e-04   2.627077285e-02   1.067258771e+03   1.989000094e+30   7.790579525e+03   1.639091611e+00   0.000000000e+00   1.352318099e+05   3.879757822e-01   1.006448984e+00
-1.299390000e+04   5.664618416e+03   6.923121276e+03   1.852714359e-04   2.838674825e-02   9.902962852e+02   1.989000094e+30   7.824318862e+03   1.638323307e+00   0.000000000e+00   1.364738658e+05   3.877042532e-01   1.006338000e+00
-6.436000000e+03   5.719595752e+03   7.262547541e+03   1.925767683e-04   3.082817234e-02   9.074355615e+02   1.989000094e+30   7.857477054e+03   1.637122393e+00   0.000000000e+00   1.377426973e+05   3.872584105e-01   1.006255150e+00
-0.000000000e+00   5.777507522e+03   7.608475983e+03   1.997975921e-04   3.365209635e-02   8.184809672e+02   1.989000094e+30   7.892551167e+03   1.635789394e+00   0.000000000e+00   1.390305704e+05   3.867625296e-01   1.006215692e+00
 2.428500000e+03   5.800440571e+03   7.742316654e+03   2.025313941e-04   3.485109667e-02   7.853200718e+02   1.989000094e+30   7.906409246e+03   1.635234356e+00   0.000000000e+00   1.395429537e+05   3.865551651e-01   1.006218553e+00
 4.835800000e+03   5.823767745e+03   7.876791130e+03   2.052404447e-04   3.612041832e-02   7.509647572e+02   1.989000094e+30   7.920561879e+03   1.634653091e+00   0.000000000e+00   1.400898454e+05   3.863355219e-01   1.006227851e+00
 7.220600000e+03   5.847490461e+03   8.011767250e+03   2.079168377e-04   3.746397422e-02   7.153708306e+02   1.989000094e+30   7.935082550e+03   1.634045839e+00   0.000000000e+00   1.406583045e+05   3.861036003e-01   1.006239414e+00
 9.581500000e+03   5.871608150e+03   8.147106456e+03   2.105544420e-04   3.888605147e-02   6.784904582e+02   1.989000094e+30   7.949997617e+03   1.633409262e+00   0.000000000e+00   1.412398892e+05   3.858582675e-01   1.006250858e+00
 1.191670000e+04   5.896118216e+03   8.282653852e+03   2.131485409e-04   4.039125529e-02   6.402797482e+02   1.989000094e+30   7.965295112e+03   1.632738352e+00   0.000000000e+00   1.418382629e+05   3.855984807e-01   1.006260991e+00
 1.422460000e+04   5.921015449e+03   8.418241038e+03   2.156993592e-04   4.198491868e-02   6.006909570e+02   1.989000094e+30   7.980851149e+03   1.632021666e+00   0.000000000e+00   1.424573054e+05   3.853221238e-01   1.006275415e+00
 1.650320000e+04   5.946291858e+03   8.553682562e+03   2.182104039e-04   4.367289804e-02   5.596439525e+02   1.989000094e+30   7.996459148e+03   1.631239653e+00   0.000000000e+00   1.430819863e+05   3.850217462e-01   1.006297469e+00
 1.875020000e+04   5.971937561e+03   8.688785158e+03   2.206826125e-04   4.546085159e-02   5.170646692e+02   1.989000094e+30   8.011983351e+03   1.630381107e+00   0.000000000e+00   1.437100077e+05   3.846913874e-01   1.006327987e+00
 2.096360000e+04   5.997941715e+03   8.823354847e+03   2.231142591e-04   4.735422455e-02   4.728905480e+02   1.989000094e+30   8.027354401e+03   1.629440308e+00   0.000000000e+00   1.443415114e+05   3.843269050e-01   1.006368041e+00
 2.314140000e+04   6.024292982e+03   8.957204045e+03   2.254998839e-04   4.935807598e-02   4.270933514e+02   1.989000094e+30   8.042615140e+03   1.628427505e+00   0.000000000e+00   1.449818248e+05   3.839300871e-01   1.006415606e+00
 2.528190000e+04   6.050978558e+03   9.090136643e+03   2.278319189e-04   5.147716635e-02   3.796675976e+02   1.989000094e+30   8.057839433e+03   1.627351522e+00   0.000000000e+00   1.456302801e+05   3.835047781e-01   1.006469965e+00
 2.738320000e+04   6.077982639e+03   9.221962927e+03   2.301049189e-04   5.371637283e-02   3.305892624e+02   1.989000094e+30   8.073043631e+03   1.626211882e+00   0.000000000e+00   1.462803479e+05   3.830501735e-01   1.006533146e+00
 2.944360000e+04   6.105286714e+03   9.352490338e+03   2.323141331e-04   5.608044611e-02   2.798354988e+02   1.989000094e+30   8.088221622e+03   1.625004053e+00   0.000000000e+00   1.469366318e+05   3.825642169e-01   1.006604671e+00
 3.146140000e+04   6.132870029e+03   9.481525609e+03   2.344555193e-04   5.857396636e-02   2.273945926e+02   1.989000094e+30   8.103357503e+03   1.623724103e+00   0.000000000e+00   1.476015713e+05   3.820451796e-01   1.006687641e+00
 3.343500000e+04   6.160707413e+03   9.608871920e+03   2.365256223e-04   6.120086691e-02   1.732682730e+02   1.989000094e+30   8.118418837e+03   1.622365475e+00   0.000000000e+00   1.482766077e+05   3.814907670e-01   1.006782055e+00
 3.536280000e+04   6.188770521e+03   9.734334583e+03   2.385215136e-04   6.396637956e-02   1.174259765e+02   1.989000094e+30   8.133369270e+03   1.620922565e+00   0.000000000e+00   1.489518309e+05   3.808992207e-01   1.006890535e+00
 3.724340000e+04   6.217032548e+03   9.857742356e+03   2.404409045e-04   6.687275717e-02   5.991153583e+01   1.989000094e+30   8.148170786e+03   1.619388819e+00   0.000000000e+00   1.496366372e+05   3.802676201e-01   1.007014871e+00
 3.907610000e+04   6.245466824e+03   9.978941762e+03   2.422822506e-04   6.992396767e-02   7.281374334e-01   1.989000094e+30   8.162780742e+03   1.617757320e+00   0.000000000e+00   1.503242303e+05   3.795942962e-01   1.007156253e+00
 4.085980000e+04   6.274044351e+03   1.009779140e+04   2.440441453e-04   7.312430076e-02  -6.010875694e+01   1.989000094e+30   8.177203322e+03   1.616038084e+00   0.000000000e+00   1.510134437e+05   3.788825870e-01   1.007315159e+00
 4.259390000e+04   6.302734167e+03   1.021414846e+04   2.457255542e-04   7.647760438e-02  -1.225595808e+02   1.989000094e+30   8.191456305e+03   1.614248514e+00   0.000000000e+00   1.517119856e+05   3.781383634e-01   1.007488251e+00
 4.427770000e+04   6.331503273e+03   1.032788717e+04   2.473255588e-04   7.998713619e-02  -1.866075711e+02   1.989000094e+30   8.205511420e+03   1.612385273e+00   0.000000000e+00   1.524066204e+05   3.773600459e-01   1.007676840e+00
 4.591070000e+04   6.360318014e+03   1.043889526e+04   2.488438383e-04   8.365569374e-02  -2.522282727e+02   1.989000094e+30   8.219332529e+03   1.610443354e+00   0.000000000e+00   1.531043315e+05   3.765452802e-01   1.007881522e+00
 4.749280000e+04   6.389145897e+03   1.054708108e+04   2.502805969e-04   8.748574723e-02  -3.193839117e+02   1.989000094e+30   8.232886127e+03   1.608418703e+00   0.000000000e+00   1.537996038e+05   3.756924272e-01   1.008103251e+00
 4.902390000e+04   6.417956401e+03   1.065237214e+04   2.516363033e-04   9.147946045e-02  -3.880230912e+02   1.989000094e+30   8.246147272e+03   1.606309175e+00   0.000000000e+00   1.544963410e+05   3.747999370e-01   1.008342743e+00
 5.050460000e+04   6.446722061e+03   1.075472653e+04   2.529121238e-04   9.563891187e-02  -4.580816595e+02   1.989000094e+30   8.259090203e+03   1.604112029e+00   0.000000000e+00   1.551929095e+05   3.738667667e-01   1.008600235e+00
 5.193560000e+04   6.475420632e+03   1.085413572e+04   2.541097425e-04   9.996639830e-02  -5.294867147e+02   1.989000094e+30   8.271694135e+03   1.601824760e+00   0.000000000e+00   1.558877667e+05   3.728913963e-01   1.008876324e+00
 5.331830000e+04   6.504038532e+03   1.095062530e+04   2.552314088e-04   1.044650469e-01  -6.021513695e+02   1.989000094e+30   8.283945789e+03   1.599446416e+00   0.000000000e+00   1.565846743e+05   3.718733490e-01   1.009171605e+00
 5.465450000e+04   6.532572359e+03   1.104426772e+04   2.562800521e-04   1.091392195e-01  -6.759355088e+02   1.989000094e+30   8.295894948e+03   1.596997976e+00   0.000000000e+00   1.572765877e+05   3.708216548e-01   1.009484053e+00
 5.594660000e+04   6.561031963e+03   1.113517882e+04   2.572590990e-04   1.139949496e-01  -7.507103387e+02   1.989000094e+30   8.307565528e+03   1.594487429e+00   0.000000000e+00   1.579669927e+05   3.697392642e-01   1.009813070e+00
 5.719770000e+04   6.589444280e+03   1.122352984e+04   2.581722423e-04   1.190395577e-01  -8.263294748e+02   1.989000094e+30   8.318963124e+03   1.591909885e+00   0.000000000e+00   1.586592847e+05   3.686236441e-01   1.010159373e+00
 5.841140000e+04   6.617847987e+03   1.130953038e+04   2.590235125e-04   1.242762720e-01  -9.024989731e+02   1.989000094e+30   8.330095304e+03   1.589258552e+00   0.000000000e+00   1.593460305e+05   3.674708605e-01   1.010524869e+00
 5.959080000e+04   6.646281422e+03   1.139337229e+04   2.598166411e-04   1.297212463e-01  -9.791104115e+02   1.989000094e+30   8.340961513e+03   1.586524963e+00   0.000000000e+00   1.600381605e+05   3.662769496e-01   1.010911226e+00
 6.073930000e+04   6.674781982e+03   1.147525168e+04   2.605552094e-04   1.353857645e-01  -1.055871405e+03   1.989000094e+30   8.351567714e+03   1.583702326e+00   0.000000000e+00   1.607272781e+05   3.650381863e-01   1.011319041e+00
 6.186050000e+04   6.703409169e+03   1.155541440e+04   2.612430317e-04   1.413065500e-01  -1.132834318e+03   1.989000094e+30   8.361924144e+03   1.580780745e+00   0.000000000e+00   1.614233541e+05   3.637493253e-01   1.011751056e+00
 6.295940000e+04   6.732253592e+03   1.163417309e+04   2.618841279e-04   1.475131298e-01  -1.209727269e+03   1.989000094e+30   8.372052945e+03   1.577747822e+00   0.000000000e+00   1.621262010e+05   3.624041378e-01   1.012209892e+00
 6.404100000e+04   6.761424926e+03   1.171188444e+04   2.624826522e-04   1.540438354e-01  -1.286249700e+03   1.989000094e+30   8.381986518e+03   1.574590921e+00   0.000000000e+00   1.628334454e+05   3.609961271e-01   1.012698293e+00
 6.511080000e+04   6.791043951e+03   1.178891225e+04   2.630426031e-04   1.609452519e-01  -1.361994839e+03   1.989000094e+30   8.391822947e+03   1.571321249e+00   0.000000000e+00   1.635633076e+05   3.595304191e-01   1.013214707e+00
