2.972157601016347326e+04 5.997756257230793381e+03 9.386409889934868261e+03 2.458241681324579986e-04 1.666039337297550446e+04 1.012711410522460938e+04 3.862256891819432214e-01 1.005345463752746582e+00 1.536034057617187500e+05 1.655934965085877047e+04 2.299429021681657082e-01
3.116733812002930063e+04 6.011778703393774776e+03 9.480744877649198315e+03 2.477134160017158138e-04 1.665347828565856253e+04 1.013515548706054688e+04 3.860275872834021405e-01 1.005377411842346191e+00 1.535775146484375000e+05 1.656786698125718249e+04 2.371500770786437451e-01
3.261654068349723821e+04 6.026277261454938525e+03 9.576027947751941610e+03 2.495986279882345116e-04 1.664766449772411943e+04 1.014370498657226562e+04 3.858155276826953362e-01 1.005413055419921875e+00 1.535529785156250000e+05 1.657694047727796715e+04 2.446593815124431526e-01
3.406930200924749079e+04 6.041273995135277801e+03 9.672268628629510204e+03 2.514788661756028887e-04 1.664189570449465828e+04 1.015282745361328125e+04 3.855882805838563576e-01 1.005452156066894531e+00 1.535298706054687500e+05 1.658663291080158524e+04 2.524885659442221986e-01
3.552574530744022923e+04 6.056792390696468829e+03 9.769476544430192007e+03 2.533527947434777161e-04 1.663880424272811069e+04 1.016258468627929688e+04 3.853442361127188964e-01 1.005494832992553711e+00 1.535082153320312500e+05 1.659700570090399560e+04 2.606566245814775362e-01
3.698600008873891056e+04 6.072857467340316362e+03 9.867661416026572624e+03 2.552193336669006385e-04 1.663660489282853814e+04 1.017304840087890625e+04 3.850820089945111713e-01 1.005542278289794922e+00 1.534880859375000000e+05 1.660814434322882153e+04 2.691840939624675078e-01
3.845020228117791703e+04 6.089495907971332599e+03 9.966833061987636029e+03 2.570770334386907052e-04 1.663647011332426700e+04 1.018431472778320312e+04 3.847999442199787623e-01 1.005594611167907715e+00 1.534695434570312500e+05 1.662014756120246966e+04 2.780929996399482129e-01
3.991849381019185239e+04 6.106736207076688515e+03 1.006700139956062048e+04 2.589245013950858265e-04 1.663809799485451003e+04 1.019645462036132812e+04 3.844961206199931092e-01 1.005652070045471191e+00 1.534526489257812500e+05 1.663309154868211044e+04 2.874072699125743702e-01
4.139102497545265942e+04 6.124608810996380271e+03 1.016817644566275703e+04 2.607601743420673301e-04 1.664268242641417601e+04 1.020958175659179688e+04 3.841686013383742160e-01 1.005715489387512207e+00 1.534374511718750000e+05 1.664709938976561898e+04 2.971525695405062839e-01
4.286795272963195021e+04 6.143146304915436303e+03 1.027036831788296695e+04 2.625825175073259743e-04 1.665031115493040488e+04 1.022380905151367188e+04 3.838151203045993554e-01 1.005785822868347168e+00 1.534240356445312500e+05 1.666229466494853841e+04 3.073566988669178546e-01
4.434944269016014732e+04 6.162383587621906372e+03 1.037358723549363458e+04 2.643897119014582131e-04 1.666070211165160799e+04 1.023926315307617188e+04 3.834334036609293728e-01 1.005863428115844727e+00 1.534125000000000000e+05 1.667881428304913061e+04 3.180495232620907387e-01
4.583566904182848521e+04 6.182358080782724755e+03 1.047784352047253560e+04 2.661799669567699311e-04 1.667319788558749133e+04 1.025608367919921875e+04 3.830207885583526983e-01 1.005949854850769043e+00 1.534029052734375000e+05 1.669681483666692293e+04 3.292634404781783486e-01
4.732681590334540670e+04 6.203109945779508962e+03 1.058314759853504984e+04 2.679512363101821393e-04 1.668638089845827199e+04 1.027442703247070312e+04 3.825741965931290789e-01 1.006046295166015625e+00 1.533953613281250000e+05 1.671646985133076669e+04 3.410333706552292066e-01
4.882307714813605708e+04 6.224682334578891641e+03 1.068951000017673687e+04 2.697014735986158485e-04 1.670261898651683441e+04 1.029448623657226562e+04 3.820908053059584031e-01 1.006153941154479980e+00 1.533899902343750000e+05 1.673799271632407545e+04 3.533968774760726239e-01
5.032465787633597938e+04 6.247121649082611839e+03 1.079694136172639628e+04 2.714283482418977655e-04 1.672088779768186942e+04 1.031644134521484375e+04 3.815669054637803592e-01 1.006274700164794922e+00 1.533868408203125000e+05 1.676158667937225255e+04 3.663945409177217227e-01
5.183177523469385051e+04 6.270477829510458832e+03 1.090545242640970901e+04 2.731294728164357366e-04 1.674053776493023543e+04 1.034037322998046875e+04 3.810010007591307923e-01 1.006409525871276855e+00 1.533860839843750000e+05 1.678734639264240468e+04 3.800701267614614021e-01
5.334465781634885934e+04 6.294804680995158378e+03 1.101505404542357064e+04 2.748024314769281773e-04 1.676322162088011100e+04 1.036628341674804688e+04 3.803921255649239108e-01 1.006558537483215332e+00 1.533877197265625000e+05 1.681527432438953838e+04 3.944705559657634142e-01
5.486354821205635380e+04 6.320160192696864215e+03 1.112575717902121687e+04 2.764444104741414776e-04 1.678946851971059004e+04 1.039443130493164062e+04 3.797346142577930350e-01 1.006723880767822266e+00 1.533919433593750000e+05 1.684565946251504647e+04 4.096460742427860402e-01
5.638870348221978929e+04 6.346606893548443622e+03 1.123757289760825915e+04 2.780524255285854451e-04 1.681943794664754751e+04 1.042513656616210938e+04 3.790218907682779137e-01 1.006908059120178223e+00 1.533988769531250000e+05 1.687885260575249413e+04 4.256501041751790115e-01
5.792039789058274619e+04 6.374212200803172891e+03 1.135051238284973988e+04 2.796233786739321658e-04 1.685485810396703164e+04 1.045876464843750000e+04 3.782464704063879801e-01 1.007113456726074219e+00 1.534086791992187500e+05 1.691525315963936737e+04 4.425392070673828115e-01
5.945892193233945000e+04 6.403048808550072863e+03 1.146458692878829424e+04 2.811537171965028392e-04 1.690023453838741261e+04 1.049575042724609375e+04 3.773999692631174185e-01 1.007343649864196777e+00 1.534215820312500000e+05 1.695534196293826608e+04 4.603725054911702030e-01
6.100458524039270560e+04 6.433195021054984863e+03 1.157980794297358443e+04 2.826399736477469560e-04 1.695349495996649785e+04 1.053656692504882812e+04 3.764723115887712579e-01 1.007602214813232422e+00 1.534377929687500000e+05 1.699963524840792525e+04 4.792110474535062892e-01
6.255771823732366465e+04 6.464735050052347106e+03 1.169618694760304243e+04 2.840780837232159683e-04 1.701333287891584041e+04 1.058181457519531250e+04 3.754526544118397258e-01 1.007892966270446777e+00 1.534575683593750000e+05 1.704879066187464196e+04 4.991160379839016392e-01
6.411867295266511792e+04 6.497759218015307852e+03 1.181373558067411614e+04 2.854641252270084806e-04 1.707803390174408923e+04 1.063215866088867188e+04 3.743277938501169411e-01 1.008221030235290527e+00 1.534811523437500000e+05 1.710353392545420866e+04 5.201466950459745497e-01
6.568782493751663424e+04 6.532363967992111611e+03 1.193246559714806972e+04 2.867938349027099321e-04 1.714825282369022898e+04 1.068794708251953125e+04 3.730929296986954524e-01 1.008588552474975586e+00 1.535087646484375000e+05 1.716424243801740158e+04 5.423560757835678148e-01
6.726557351148463204e+04 6.568651578506470287e+03 1.205238887012549276e+04 2.880631484458717750e-04 1.722506997185986256e+04 1.074943542480468750e+04 3.717448646601994033e-01 1.008997559547424316e+00 1.535405517578125000e+05 1.723119776040020224e+04 5.657849470627542843e-01
6.885234293565548433e+04 6.606729362700836646e+03 1.217351739203361831e+04 2.892672341658908408e-04 1.730596948602488919e+04 1.081749649047851562e+04 3.702678624080532610e-01 1.009455919265747070e+00 1.535768066406250000e+05 1.730537406449072660e+04 5.904521812793031010e-01
7.044858621039120771e+04 6.646708007379311312e+03 1.229586327582557897e+04 2.904014877458394039e-04 1.739649247878659662e+04 1.089314117431640625e+04 3.686436540362191816e-01 1.009971976280212402e+00 1.536178833007812500e+05 1.738789693270936186e+04 6.163381269213703550e-01
7.205478366486851883e+04 6.688698657576897858e+03 1.241943875619171013e+04 2.914613332904991694e-04 1.749823009405889752e+04 1.097755661010742188e+04 3.668512597681062859e-01 1.010556817054748535e+00 1.536640869140625000e+05 1.748009603348942983e+04 6.433721680506184759e-01
7.367144634793380101e+04 6.732821492107588710e+03 1.254425619078302589e+04 2.924417685790103860e-04 1.760585151283968662e+04 1.107210769653320312e+04 3.648676532863719957e-01 1.011222362518310547e+00 1.537158081054687500e+05 1.758350057983673105e+04 6.719131949999928022e-01
7.529912052964643226e+04 6.779229426436014364e+03 1.267032806144700226e+04 2.933367397872643778e-04 1.772182594813565083e+04 1.117799301147460938e+04 3.626732041108976512e-01 1.011978268623352051e+00 1.537734252929687500e+05 1.769944024101142713e+04 7.021873840842232095e-01
7.693838965848876978e+04 6.828078254209507577e+03 1.279766697547576587e+04 2.941408183687599376e-04 1.784952341478229937e+04 1.129547424316406250e+04 3.602676747704125493e-01 1.012824892997741699e+00 1.538371459960937500e+05 1.782817943515819570e+04 7.339957412430595518e-01
7.858987537625493133e+04 6.879508075067054961e+03 1.292628566686683371e+04 2.948485757769958582e-04 1.799656470320886001e+04 1.142681350708007812e+04 3.576198500271179914e-01 1.013782382011413574e+00 1.539074951171875000e+05 1.797225049599176782e+04 7.668845195832841855e-01
8.025423287273995811e+04 6.933619145148350981e+03 1.305619699759652940e+04 2.954567435153876431e-04 1.817789775150770583e+04 1.157479629516601562e+04 3.546922836172371474e-01 1.014876723289489746e+00 1.539849609375000000e+05 1.813478486051157961e+04 8.000062870799542480e-01
8.193214017656529904e+04 6.990448487789265528e+03 1.318741395890618514e+04 2.959645826194901019e-04 1.837851370919937835e+04 1.174255905151367188e+04 3.514472813660303729e-01 1.016137957572937012e+00 1.540699462890625000e+05 1.831932511848132708e+04 8.322630544458208268e-01
8.362427908669205499e+04 7.049946496874332297e+03 1.331994967260127851e+04 2.963756173812726047e-04 1.859776230111117547e+04 1.193164901733398438e+04 3.478744372124686901e-01 1.017583012580871582e+00 1.541623779296875000e+05 1.852763815665333459e+04 8.622460513407386173e-01
8.533130640884845343e+04 7.111957087652865994e+03 1.345381739236362955e+04 2.966988290609151591e-04 1.883731016697899031e+04 1.214183349609375000e+04 3.439948140430256207e-01 1.019209623336791992e+00 1.542616943359375000e+05 1.875947222917148611e+04 8.884070422648030485e-01
8.705383161740598734e+04 7.176200413708572341e+03 1.358903050507676744e+04 2.969470074276614469e-04 1.912178841926728273e+04 1.237589874267578125e+04 3.397954877554894004e-01 1.021041631698608398e+00 1.543675415039062500e+05 1.901795547539718973e+04 9.089499729826240326e-01
8.879238661346081062e+04 7.242281044421901242e+03 1.372560253216464116e+04 2.971372623505885713e-04 1.943268794402317144e+04 1.263649139404296875e+04 3.352734190773854484e-01 1.023101329803466797e+00 1.544794555664062500e+05 1.930606251052208245e+04 9.230383507376627161e-01
9.054740759588689252e+04 7.309754599395557307e+03 1.386354713094377439e+04 2.972895458697166760e-04 1.976631883371708682e+04 1.292322387695312500e+04 3.304648375127460791e-01 1.025380849838256836e+00 1.545963500976562500e+05 1.962333289214135584e+04 9.304004691316112297e-01
9.231921672077251424e+04 7.378158435677126363e+03 1.400287809598899366e+04 2.974240089770319173e-04 2.012061272619958618e+04 1.323376312255859375e+04 3.254322546716200693e-01 1.027863502502441406e+00 1.547167846679687500e+05 1.996721891230342226e+04 9.311984066533808280e-01
9.410802588476988603e+04 7.447013137362876478e+03 1.414360936051291719e+04 2.975593815790489316e-04 2.051746661502443021e+04 1.356933288574218750e+04 3.202011028655081804e-01 1.030576825141906738e+00 1.548400268554687500e+05 2.033933099687279537e+04 9.254383092789655318e-01
9.591394196268689120e+04 7.515883193926091735e+03 1.428575499775927346e+04 2.977117787850147579e-04 2.093015665320262997e+04 1.393071594238281250e+04 3.148021097267777457e-01 1.033545017242431641e+00 1.549653930664062500e+05 2.074079691129842104e+04 9.147160521267005961e-01
9.773697854403310339e+04 7.584421765574529672e+03 1.442932922241023880e+04 2.978958661969954846e-04 2.136081286320013896e+04 1.431366119384765625e+04 3.093035510990099213e-01 1.036726117134094238e+00 1.550915283203125000e+05 2.116683180654440730e+04 9.000482131111838813e-01
9.957706639134904253e+04 7.652336860752119719e+03 1.457434639200792844e+04 2.981225577514123870e-04 2.182718862997612450e+04 1.471685638427734375e+04 3.037531287418709924e-01 1.040109157562255859e+00 1.552177612304687500e+05 2.161600411348158741e+04 8.820205130462512866e-01
1.014340708548680414e+05 7.719354625356459110e+03 1.472082100839014674e+04 2.984008062867360422e-04 2.233401900059645050e+04 1.514087829589843750e+04 2.981835652477385357e-01 1.043704152107238770e+00 1.553439208984375000e+05 2.208904326406494511e+04 8.614456464077313580e-01
1.033078091552729456e+05 7.785311466042302527e+03 1.486876771914059645e+04 2.987357845540827839e-04 2.285272121193679413e+04 1.558535614013671875e+04 2.926241931877364699e-01 1.047510504722595215e+00 1.554697875976562500e+05 2.258559726830803629e+04 8.397863164360870325e-01
1.051980604440860916e+05 7.850104821060879658e+03 1.501820131905363996e+04 2.991320684486709069e-04 2.338070160266899620e+04 1.604538421630859375e+04 2.871176944573119449e-01 1.051481604576110840e+00 1.555943847656250000e+05 2.310012725607776520e+04 8.175700764344442373e-01
1.071045787183229550e+05 7.913654734327745246e+03 1.516913675161379797e+04 2.995909369474247796e-04 2.394576093194777059e+04 1.652076721191406250e+04 2.816892176323326225e-01 1.055616617202758789e+00 1.557177612304687500e+05 2.363249630864174833e+04 7.946209865378606185e-01
1.090271023298676009e+05 7.975877341784378586e+03 1.532158911049010931e+04 3.001135553404310485e-04 2.453322232156772225e+04 1.701157531738281250e+04 2.763590638972409086e-01 1.059916019439697266e+00 1.558400390625000000e+05 2.418285390856879530e+04 7.716361184000866125e-01
1.109653625798503781e+05 8.036765541827055131e+03 1.547557364104550106e+04 3.006990709764068015e-04 2.512960807542724797e+04 1.751705932617187500e+04 2.711392479036391356e-01 1.064371347427368164e+00 1.559612182617187500e+05 2.475038869091090601e+04 7.492650027492473441e-01
1.129190843452844711e+05 8.096336232319879855e+03 1.563110574186135091e+04 3.013477112290274817e-04 2.572850011814786194e+04 1.803318023681640625e+04 2.660432968354813354e-01 1.068938374519348145e+00 1.560806640625000000e+05 2.533045900531108782e+04 7.276624279641794590e-01
1.148879940939038788e+05 8.154611344138428649e+03 1.578820096627735438e+04 3.020574297352141002e-04 2.635566006507338170e+04 1.856001739501953125e+04 2.610822112819925489e-01 1.073626756668090820e+00 1.561985839843750000e+05 2.592328375119393968e+04 7.065398521305559232e-01
1.168718240916599461e+05 8.211590516559672324e+03 1.594687502394686089e+04 3.028268054094951367e-04 2.700342247626965764e+04 1.909776611328125000e+04 2.562664645685052145e-01 1.078448653221130371e+00 1.563152099609375000e+05 2.652924399561945756e+04 6.860475954569567048e-01
1.188703156191254675e+05 8.267315834004883072e+03 1.610714378240786937e+04 3.036530529243464116e-04 2.765342466131406400e+04 1.964655303955078125e+04 2.515989230379045982e-01 1.083413481712341309e+00 1.564307617187500000e+05 2.714859316602126637e+04 6.665454845536068484e-01
1.208832163887044153e+05 8.321834371621880564e+03 1.626902326866978365e+04 3.045358312192547601e-04 2.830764606928898502e+04 2.020305328369140625e+04 2.470736791705712143e-01 1.088482499122619629e+00 1.565447143554687500e+05 2.777747811144168736e+04 6.479715784225393849e-01
1.229102781501965073e+05 8.375192255787287650e+03 1.643252967081612951e+04 3.054729518225940410e-04 2.897374859973287312e+04 2.076668853759765625e+04 2.426932297546950945e-01 1.093647956848144531e+00 1.566571044921875000e+05 2.841523635206418112e+04 6.301818564790555577e-01
1.249512632829995127e+05 8.427411783444369576e+03 1.659767933962337702e+04 3.064625389015418477e-04 2.967597018030026084e+04 2.133750457763671875e+04 2.384630673974910409e-01 1.098912000656127930e+00 1.567682495117187500e+05 2.906200099698683698e+04 6.128556746360565022e-01
1.270059421415125689e+05 8.478520390250745550e+03 1.676448879019603191e+04 3.075026313581474824e-04 3.038533213832721594e+04 2.191555023193359375e+04 2.343856751891406631e-01 1.104277253150939941e+00 1.568783569335937500e+05 2.971790176598255857e+04 5.963421423527133225e-01
1.290740980603477510e+05 8.528566530764019262e+03 1.693297470361816158e+04 3.085912680944602471e-04 3.109824351079736152e+04 2.250032501220703125e+04 2.304571247848618276e-01 1.109739065170288086e+00 1.569874755859375000e+05 3.038241177413281548e+04 5.806900074836780501e-01
1.311555183484520239e+05 8.577600216850472862e+03 1.710315392862151202e+04 3.097281364716764074e-04 3.180999689793913058e+04 2.308947601318359375e+04 2.266621632940909459e-01 1.115267634391784668e+00 1.570952270507812500e+05 3.105275482238043332e+04 5.658457856586044388e-01
1.332499966142281191e+05 8.625668071421583591e+03 1.727504348327040134e+04 3.109109343313321006e-04 3.252472825832239323e+04 2.368279876708984375e+04 2.230012818720116530e-01 1.120863080024719238e+00 1.572016845703125000e+05 3.172872991223629288e+04 5.517136253280389147e-01
1.353573400549236685e+05 8.672800912665357828e+03 1.744866055666353350e+04 3.121381553228275152e-04 3.326408748485663091e+04 2.428032226562500000e+04 2.194761837982430741e-01 1.126525759696960449e+00 1.573070434570312500e+05 3.241038725660074124e+04 5.380720569772631245e-01
1.374773652524077042e+05 8.719031013222851470e+03 1.762402251065292876e+04 3.134078951916308142e-04 3.400336948369673337e+04 2.488200225830078125e+04 2.160867556868582839e-01 1.132258176803588867e+00 1.574114257812500000e+05 3.309771527640911518e+04 5.251213398139198407e-01
1.396098990979040391e+05 8.764401223978524285e+03 1.780114688158012723e+04 3.147186191654327558e-04 3.472968876125230599e+04 2.548786468505859375e+04 2.128295561785158441e-01 1.138059854507446289e+00 1.575149291992187500e+05 3.379074551156420785e+04 5.128277001093480836e-01
1.417547754251995939e+05 8.808950905290637820e+03 1.798005138202982198e+04 3.160700998705578968e-04 3.545140355481865117e+04 2.609609985351562500e+04 2.096875631791729755e-01 1.143908858299255371e+00 1.576171997070312500e+05 3.448733770086179720e+04 5.011278472882632062e-01
1.439118303959671466e+05 8.852715240043136873e+03 1.816075390260114364e+04 3.174612004386290209e-04 3.616785888810836332e+04 2.670636901855468750e+04 2.066565792980984972e-01 1.149801015853881836e+00 1.577183105468750000e+05 3.518711270420635992e+04 4.899626674009892047e-01
1.460809074426463922e+05 8.895722991285736498e+03 1.834327251369673832e+04 3.188905566275934689e-04 3.689249180980732490e+04 2.731879272460937500e+04 2.037357394104682140e-01 1.155740380287170410e+00 1.578185424804687500e+05 3.589028437473550730e+04 4.791930907887412827e-01
1.482618592740744934e+05 8.937990682839177680e+03 1.852762546732981355e+04 3.203573442078777589e-04 3.762531844454455859e+04 2.793336791992187500e+04 2.009252622737323357e-01 1.161727428436279297e+00 1.579180297851562500e+05 3.659687409892439609e+04 4.687766119975276258e-01
1.504545435572905699e+05 8.979547217845954947e+03 1.871383119894936317e+04 3.218603126242669532e-04 3.835106302299625531e+04 2.855016174316406250e+04 1.982232656414184557e-01 1.167762756347656250e+00 1.580169311523437500e+05 3.730699540550736128e+04 4.588689376226107730e-01
1.526588279198611272e+05 9.020423839487140867e+03 1.890190832928371674e+04 3.233983250083838357e-04 3.907290402005388751e+04 2.916903076171875000e+04 1.956252155965707562e-01 1.173846364021301270e+00 1.581153686523437500e+05 3.802052253237225523e+04 4.494130704054105641e-01
1.548745803008856601e+05 9.060649056023996309e+03 1.909187566620264261e+04 3.249718929509981535e-04 3.979186658796085248e+04 2.978885192871093750e+04 1.931154942173606559e-01 1.179959058761596680e+00 1.582129150390625000e+05 3.873603563735514763e+04 4.403884796168754390e-01
1.571016713791975926e+05 9.100249962880103340e+03 1.928375220659813567e+04 3.265799932705704123e-04 4.050622125506331213e+04 3.040930175781250000e+04 1.906918393172617743e-01 1.186100602149963379e+00 1.583096313476562500e+05 3.945320613435628184e+04 4.317450551586437535e-01
1.593399788550839294e+05 9.139249749334119770e+03 1.947755713828413718e+04 3.282216312072705477e-04 4.123037756178480049e+04 3.103045654296875000e+04 1.883539248738762273e-01 1.192271709442138672e+00 1.584057128906250000e+05 4.017212776549134287e+04 4.234188050415526594e-01
1.615893864799064759e+05 9.177663234378433117e+03 1.967330984191531752e+04 3.298961530617816607e-04 4.197111652601762762e+04 3.165212707519531250e+04 1.861015552773848114e-01 1.198473095893859863e+00 1.585012084960937500e+05 4.089262925058796100e+04 4.153455588365017603e-01
1.638497852219596680e+05 9.215508653091854285e+03 1.987102989292517304e+04 3.316027914479491301e-04 4.271059778221904708e+04 3.227424621582031250e+04 1.839334021652224982e-01 1.204706311225891113e+00 1.585962158203125000e+05 4.161466787254193332e+04 4.075969637528648049e-01
1.661210724485358223e+05 9.252808826405604123e+03 2.007073706348356427e+04 3.333404947625240311e-04 4.344765267589491850e+04 3.289685058593750000e+04 1.818477426457371093e-01 1.210973739624023438e+00 1.586908935546875000e+05 4.233832218157830357e+04 4.001805022539576262e-01
1.684031482749928837e+05 9.289585294850639912e+03 2.027245132447397191e+04 3.351096893311478198e-04 4.417882733179761999e+04 3.351940307617187500e+04 1.798341700975887580e-01 1.217268824577331543e+00 1.587849853515625000e+05 4.306294483408964152e+04 3.930650142002769520e-01
1.706959112619255902e+05 9.325857424001776963e+03 2.047619284749059807e+04 3.369101193584356224e-04 4.490516467510523944e+04 3.414146118164062500e+04 1.778857776166526405e-01 1.223586440086364746e+00 1.588783935546875000e+05 4.378800910930632381e+04 3.862357201351404035e-01
1.729992652191710367e+05 9.361643849844607757e+03 2.068198200685552001e+04 3.387413585187459830e-04 4.562772875888008275e+04 3.476303405761718750e+04 1.760021766626615192e-01 1.229922890663146973e+00 1.589712524414062500e+05 4.451348787530908885e+04 3.796674986856813927e-01
1.753131185471203935e+05 9.396961063961072796e+03 2.088983938165616928e+04 3.406026110042148503e-04 4.635620001425718510e+04 3.538401184082031250e+04 1.741827976181626603e-01 1.236275434494018555e+00 1.590635620117187500e+05 4.523924842096229986e+04 3.733086509734978575e-01
1.776373842827520275e+05 9.431820881743093196e+03 2.109978575780324536e+04 3.424934504892007681e-04 4.709117503468923678e+04 3.600437927246093750e+04 1.724269567417301419e-01 1.242642164230346680e+00 1.591554077148437500e+05 4.596525982132150966e+04 3.671562348140765542e-01
1.799719803505261661e+05 9.466238633737919372e+03 2.131184213010931126e+04 3.444136780217377236e-04 4.782056719962075294e+04 3.662406005859375000e+04 1.707337346791419352e-01 1.249019742012023926e+00 1.592468627929687500e+05 4.669140854128991487e+04 3.612432955071615548e-01
1.823168284300131490e+05 9.500231356945487278e+03 2.152602970438831835e+04 3.463621851551579311e-04 4.854546322234089166e+04 3.724302978515625000e+04 1.691016507059824869e-01 1.255408287048339844e+00 1.593379638671875000e+05 4.741769366342468129e+04 3.555579723317700003e-01
1.846718547557925049e+05 9.533814073457044287e+03 2.174236989957618061e+04 3.483394834802311379e-04 4.926579801728315215e+04 3.786126708984375000e+04 1.675237959211191840e-01 1.261803627014160156e+00 1.594285888671875000e+05 4.814401664237566729e+04 3.500783058465917197e-01
